****************************************************************************************************************************
Sayın Araştırmacı;

Bu Türkçe Duygu Sözlüğü, doktora tezi çalışması kapsamında geliştirilmiş olup,
kullanılması ve dağıtılması tamamen serbesttir. Amacımız dilimizde yapılacak
çalışmalara kaynak oluşturabilmektedir. 

Akademik amaçlı kullanımınızda, aşağıdaki yayınlara çalışmalarınızda referans vermenizi rica ederiz.

İyi çalışmalar....


REFERANS VERİLECEK YAYINLAR:
---------------------------
1) F. Sağlam, B. Genç, H. Sever, "Extending a Sentiment Lexicon with Synonym-Antonym Datasets: SWNetTR++", 
   Turkish Journal of Electrical Engineering and Computer Sciences, 27 (2019) 1806-1820. 
   
2) F. Sağlam, B. Genç, H. Sever, "Developing Turkish Sentiment Lexicon for Sentiment Analysis Using Online News Media", 
   IEEE/ACS 13th International Conference of Computer Systems and Applications (AICCSA), 
   Nov 29 – Dec 02 2016, Agadir, Morocco, 2016.   


SÖZLÜĞÜN TÜM GELİŞTİRİLME YÖNTEM VE SÜREÇLERİ HAKKINDA BÜTÜN BİLGİLER İÇİN:
--------------------------------------------------------------------------
   YÖK Tez Merkezi, 10253867 referans numaralı, 
   "Otomatik Duygu Sözlüğü Geliştirilmesi ve Haberlerin Duygu Analizi" konulu doktora tezi.


TÜRKÇE KARAKTERLERDEN DOLAYI ENCODING PROBLEMI YAŞAYANLAR İÇİN PYTHON KOD SATIRI:
--------------------------------------------------------------------------------
   import pandas as pd
   SWNetTR = pd.read_csv(r"...\YOUR_PATH\SWNetTR++.csv", sep=';', decimal=",", encoding="utf-8-sig")


Fatih SAĞLAM
fsaglam2002@yahoo.com

****************************************************************************************************************************



WORD;TONE;POLARITY
seksiyon;0,064389382;1
sekstet;0,144930906;1
seksüel;-0,265778042;-1
sekte;-0,095052894;-1
sekter;0,237857439;1
sekteye uğrama;0,113319061;1
sektir;-0,06244;-1
sektirmek;0,380071942;1
sektör;0,080802563;1
sekunder;-0,440530134;-1
seküler;0,369847439;1
sekülerleşme;-0,25;-1
sel;-0,077653413;-1
sel gibi coşmak;-0,16477;-1
selahiyet;0,086377012;1
selahiyetli;0,137539025;1
selam;0,128359697;1
selamet;0,172335078;1
selâmet;-0,279105271;-1
selametle;0,475928277;1
selâmetle;0,292656226;1
selametlemek;-0,236168511;-1
selamla;0,327777439;1
selamlamak;-0,064408466;-1
selâmlaşmak;-0,330689776;-1
selâmlayan;0,411517439;1
selamlık;-0,085901388;-1
selamlıyorum;0,076517439;1
selamünaleyküm;0,274247439;1
selaset;-0,125;-1
selâset;-0,125;-1
sele;-0,5320175;-1
selef;0,156487288;1
selefi hareketi;0,161517439;1
selek;0,169102836;1
seleklik;0,045493052;1
seleksiyon;0,458187439;1
selektif;0,037119057;1
selektör;-0,123464;-1
selen;-0,10156;-1
selenik asit;0,161517439;1
selensiz;-0,41667;-1
selenterelerden;-0,195188563;-1
selenyum;0,152940969;1
selim;0,147322481;1
selim tümör;-0,125;-1
selim uru;-0,125;-1
selinti;-0,09987;-1
selis;0,373787439;1
selleme;-0,07998845;-1
sellemehüsselâm;-0,5;-1
selülit;-0,625;-1
selüloit;-0,125;-1
selüloz ester;-0,375;-1
selüloz nitrat;-0,25;-1
selülozik;0,320207439;1
selva;-0,042358569;-1
selvi;-0,115058855;-1
sem;-0,097136063;-1
sema;-0,016676326;-1
semah;0,415867439;1
semahat;0,151323712;1
semahet;-0,013916412;-1
semai;-1;-1
semaî;-0,125;-1
semaî kahvesi;-0,125;-1
seman;0,293297439;1
semaver;0,703807439;1
semavi;0,304812059;1
semavî;-0,125;-1
semazen;0,237487439;1
sembol;0,060122499;1
sembolik;0,097177439;1
semen;-0,068084538;-1
semender;0,332087439;1
semendergilerden;0,332087439;1
semer;0,309201666;1
semere;0,086728413;1
semereli;0,238831327;1
semi;0,441847439;1
semih;0,078622776;1
semikomatöz;-0,125;-1
semilunar;0,286517439;1
semilunar kemik;-0,125;-1
seminer;0,141017127;1
seminifer;0,161517439;1
seminom;0,161517439;1
semir;-0,24895;-1
semirijit;-0,20833;-1
semirtilmiş;0,119172044;1
semisentetik;-0,5;-1
semiz;0,058374368;1
semizot;-0,16138;-1
sempati;0,109294046;1
sempati beslemek;-0,154876367;-1
sempati grevi;-0,125;-1
sempatik;0,21704349;1
sempatik grev;-0,125;-1
sempatiyle;-0,875;-1
sempatizan;-0,139670431;-1
sempoziyum;0,059483509;1
sempozyum;0,11357408;1
semptom;-0,332617501;-1
semptomatik;0,119847439;1
semptomsuz;-0,25;-1
semt;0,073908442;1
sen;-0,307077215;-1
sen mbiguity;0,286517439;1
sena;0,212587439;1
senarist;0,192837439;1
senaryo;0,072577439;1
senaryocu;0,192837439;1
senato;0,075903594;1
senatör;-0,06133;-1
sendele;0,129247439;1
sendeleme;-0,055276247;-1
sendelemek;-0,119071187;-1
sendelet;-0,041618467;-1
sendika;-0,14962;-1
sendikacı;-0,35222;-1
sendikadaki;0,786517439;1
sendikal;-0,0034;-1
sendikalı;0,203187439;1
sendikalist;-0,35222;-1
sendikasız;-0,75;-1
sendrom;-0,258672428;-1
sendromu;-0,04167;-1
sene;0,068133368;1
seneikebire;0,286517439;1
seneschal;0,536517439;1
senet;-0,064943906;-1
senfoni;0,631717439;1
senfonik;0,119847439;1
senil;0,411517439;1
senil psikoz;0,286517439;1
senir;0,271807439;1
senit;0,635157439;1
senkop;-0,08333;-1
senkretic;0,078187439;1
senkretik;0,078187439;1
senkron;0,188886939;1
senkronizasyon;-0,06818;-1
senlibenli;0,159342382;1
senojenez;-0,375;-1
senozoik;0,161517439;1
senozoik dönemi;0,161517439;1
sensatıonally;0,286517439;1
sensation;0,161517439;1
sensitizing;-0,5;-1
sensör;-0,194547275;-1
sentagma;0,10057782;1
sentetik;-0,099445769;-1
sentez;0,04215241;1
sentezci;0,161517439;1
senyör;-0,125;-1
separatör;0,090986669;1
seperatör;-0,375;-1
sepet;-0,012157226;-1
sepet topu;0,239922739;1
sepetle;0,406147439;1
sepette pamuğu;-0,072340628;-1
sepette pamuk yok;-0,072340628;-1
sepettopu;0,239922739;1
sepi;-0,44241;-1
sepiidae;0,161517439;1
sepken;-0,19769;-1
septik;-0,41667;-1
septik boğaz;0,161517439;1
septisemi;0,536517439;1
septisizm;0,189297439;1
sepulchre;-0,125;-1
sepya;-0,02273;-1
ser;-0,034063021;-1
sera;0,228227595;1
seramik;0,291839071;1
seramik teknikeri;-0,245322495;-1
serap;-0,090060762;-1
seratofilum;0,078187439;1
serbest;-0,068557108;-1
serbest ağırlık;-0,375;-1
serbest bırakılma;0,264717016;1
serbest bırakma;-0,092800805;-1
serbest bırakmak;-0,089229005;-1
serbest düşüş;-0,04167;-1
serbest kalmak;-0,016667172;-1
serbest kılmak;-0,116920086;-1
serbest nazım;-0,625;-1
serbest vuruş;0,061807439;1
serbest yaşam;-0,125;-1
serbest yaşayan;0,286517439;1
serbest yüzme;-0,125;-1
serbestçe;0,161517439;1
serbesti;-0,029099543;-1
serbestilik;-0,069498959;-1
serbestle;0,195487439;1
serbestlemek;-0,264320362;-1
serbestleşmek;0,10948875;1
serbestlik;0,159786415;1
serbestlikle;0,116284568;1
serçe;-0,06637;-1
serçe boyutlu;0,161517439;1
serçe parmağı;-0,125;-1
serçe parmak;-0,125;-1
serdar;-0,071891541;-1
serdengeçti;-0,059508752;-1
serdet;-0,03871;-1
serdetmek;0,102136189;1
serdümen;0,127987285;1
sere;-0,4421525;-1
serebral;0,119847439;1
serebral palsi;-0,125;-1
serebromenenjit;-0,25;-1
seremoni;-0,32428;-1
seren;0,474187439;1
serenat;0,132513489;1
serencam;-0,259988156;-1
serendi;-0,1875;-1
serendipitous;0,536517439;1
serendipity;0,661517439;1
seretan;-0,04205;-1
serf;0,049714604;1
sergen;-0,65526;-1
sergerdân;-0,369860925;-1
sergerde;-0,063660943;-1
sergi;0,150634797;1
sergi oyunu;-0,5;-1
sergici;-0,25;-1
sergile;0,193397439;1
sergileme;0,177620222;1
sergilemek;0,090919577;1
sergilik;-0,050764744;-1
sergin;0,491777439;1
sergüzeşt;0,065505977;1
serhat;-0,14423;-1
seri;0,077151742;1
serian;-0,02306023;-1
serili;-0,049060222;-1
serilme;0,391194107;1
serilmek;-0,013845213;-1
serilmesi;-0,16667;-1
serilmiş;0,119306279;1
serin;-0,116198757;-1
serin caz;-0,375;-1
serinkanlı;0,114088275;1
serinkanlılık;0,146511095;1
serinle;-0,07832;-1
serinlemek;-0,06818;-1
serinleşmek;-0,06818;-1
serinlik;0,226517439;1
serinlik vermek;0,186397604;1
serkeş;-0,327579483;-1
serkeşlik;-0,125;-1
serlevha;0,462727439;1
sermaye;0,174575014;1
sermaye gemi;0,161517439;1
sermaye stoku;0,078187439;1
sermaye yoksulu;-0,375;-1
sermayeci;-0,041271401;-1
sermayedar;-0,104835369;-1
sermest;-0,10803431;-1
sermuharrir;-0,03644;-1
serp;-0,1307;-1
serpelemek;-0,320710532;-1
serpici;-0,03665;-1
serpilmek;0,106083272;1
serpilmiş;0,494847439;1
serpinti;-0,08333;-1
serpiştir;0,159817439;1
serpiştirme;0,271250557;1
serpme;-0,121680241;-1
serpmek;0,06895251;1
serpuş;-0,061579329;-1
serrate yaprak;0,161517439;1
sersefil;-0,144329761;-1
sersem;-0,131985107;-1
sersem etmek;-0,00253482;-1
sersem gibi;-0,125;-1
sersem sersem;0,161517439;1
sersemce;0,244847439;1
sersemcesine;0,244847439;1
sersemle;0,075217439;1
sersemleme;0,161517439;1
sersemlemek;0,109220091;1
sersemlemiş;-0,150530241;-1
sersemletmek;0,062564453;1
sersemlik;-0,156441912;-1
serseri;-0,132243513;-1
serseri serseri;0,119847439;1
serserilik;-0,17615189;-1
serserinin teki;-0,29167;-1
sersiz;-0,16667;-1
sert;-0,206721601;-1
sert acele;-0,125;-1
sert bir esrar;-0,375;-1
sert boyunlu;-0,625;-1
sert cevap;-0,08333;-1
sert çekirdekli;0,400157439;1
sert huylu;-0,106037149;-1
sert işiten;0,161517439;1
sert kabuklu;-0,375;-1
sert karaca;-0,25;-1
sert kıllı;-0,375;-1
sert kurşun;-0,125;-1
sert mücadele;0,286517439;1
sert peynir;-0,875;-1
sert pişmiş;-0,5;-1
sert saçlı;0,286517439;1
sert tabaka;-0,04167;-1
sert ünsüz;-0,07727;-1
sert üst dudak;-0,125;-1
sert vuran;-0,08333;-1
sertabip;0,051861721;1
sertçe;0,224017439;1
sertçe kafa;-0,375;-1
sertelmek;-0,112744006;-1
sertifika;0,037944519;1
sertifikalı;0,297877439;1
sertifikasyon;0,072097439;1
sertlenme;-0,123795605;-1
sertlenmek;0,059142254;1
sertleşme;-0,105860151;-1
sertleşmek;0,060193509;1
sertleşmemiş;-0,375;-1
sertleştirilmiş;0,091867439;1
sertleştirme;-0,24716;-1
sertleştirmek;-0,125;-1
sertlik;-0,188602012;-1
sertlikle;-0,201655581;-1
sertralin;-0,125;-1
serum;-0,32065;-1
serüven;0,123867276;1
serüvenci;0,048100694;1
serüvencilik;0,161517439;1
serüvenler;0,126412532;1
serüzit;0,161517439;1
serv;-0,008286921;-1
serval;-0,21023;-1
servet;-0,00460022;-1
servi;0,17710736;1
servi boylu;0,194023876;1
servikal smear;-0,125;-1
servis;0,108173913;1
servis atmak;0,260857439;1
servisit;-0,625;-1
serzeniş;-0,137207196;-1
serzeniş etmek;-0,064380661;-1
ses;0,110178457;1
ses bilgisi;-0,08333;-1
ses birimi;0,414362962;1
ses değişimi;0,536517439;1
ses geçirmez;-0,75;-1
ses getiren;0,119847439;1
ses kısıklığı;-0,375;-1
ses kirliliği;-0,75;-1
ses projeksiyon;0,536517439;1
ses tonu;-0,125;-1
ses uyumu;0,911517439;1
ses verme;0,411517439;1
sesalıcı;-0,39485;-1
sesbirim;0,410243041;1
sesbüyütür;-0,043115;-1
sesçi;0,089093831;1
sesçil;-0,08333;-1
sesdağılım;0,286517439;1
sese;-0,02273;-1
seselim;0,087007439;1
sesi;-0,0161665;-1
sesi kısık;-0,75;-1
sesi sağırlık;-0,5;-1
sesil;-0,45833;-1
sesimizi kesip;-0,125;-1
sesin;0,357827439;1
sesini kesmek;-0,070329959;-1
sesle;-0,02081;-1
seslem;0,071767439;1
seslemlemek;0,078187439;1
seslen;0,161517439;1
seslendirilen;0,161517439;1
seslendiriş;0,357827439;1
seslendirme;0,357827439;1
seslendirmek;-0,0652435;-1
seslenme;0,248637439;1
seslenmek;-0,102952436;-1
seslerin;0,079229089;1
sesletim;-0,25904;-1
sesli;0,411517439;1
sesli harf;-0,41667;-1
sesli olarak;0,161517439;1
sessiz;-0,016039003;-1
sessiz film;-0,375;-1
sessiz olun;-0,125;-1
sessiz sedasız;0,161517439;1
sessiz ünsüz;-0,5;-1
sessizce;-0,004517907;-1
sessizleşmek;0,164333244;1
sessizliğimin;-0,5;-1
sessizlik;-0,007803163;-1
sestod;0,286517439;1
sesyayar;-0,08333;-1
set;-0,008308035;-1
set çekmek;0,071399124;1
seter;-0,45047;-1
seti;0,081697439;1
setose;-0,375;-1
setretmek;-0,127240683;-1
sev;0,232087439;1
sevap;0,109964487;1
sevaplı;0,286517439;1
sevda;0,171534018;1
sevdalan;-0,22126;-1
sevdalanmak;0,244668401;1
sevdalı;-0,230472511;-1
sevdiceğim;-0,105930216;-1
sevdik;0,104311537;1
sevdim;0,536517439;1
sevdiren;0,661517439;1
sevdirmek;0,300407439;1
seve seve;0,22946687;1
sevecen;0,308566777;1
sevecenlik;0,082712673;1
sevecenlikle;0,4288588;1
sevemezlik;-0,321174856;-1
seven;0,268009761;1
seven falls;0,161517439;1
severek;0,208779641;1
sevgi;0,214534117;1
sevgi dolu;0,494847439;1
sevgi dolu olma;0,078187439;1
sevgi duymak;-0,154876367;-1
sevgi emek;0,161517439;1
sevgi ışığı;0,286517439;1
sevgi sözü;0,536517439;1
sevgi tavrı;0,203187439;1
sevgili;0,211550487;1
sevgilim;0,486310716;1
sevgilisi;0,059247439;1
sevgisiz;-0,41667;-1
sevgiye;0,286517439;1
sevgiyle;0,414512395;1
sevi;0,173359623;1
sevici;-0,052544508;-1
sevilen;0,359996439;1
sevilme;0,229497439;1
sevilmek;0,354810168;1
sevilmemiş;-0,125;-1
sevilmeyen;-0,25;-1
sevim;-0,01500833;-1
sevimli;0,377145624;1
sevimlice;0,286517439;1
sevimlilik;0,429166699;1
sevimsiz;-0,254141258;-1
sevimsizce;-0,25;-1
sevin;0,190028939;1
sevinç;0,116582515;1
sevinçle;0,286517439;1
sevinçli;0,246419021;1
sevinçli olamk;-0,125;-1
sevinçlilik;0,286517439;1
sevinçliydi;-0,75;-1
sevindi;-0,08333;-1
sevindim el;0,161517439;1
sevindiren;0,246475125;1
sevindirerek;0,411517439;1
sevindirici;0,299303865;1
sevindirmek;0,242732291;1
sevinirler;0,456967439;1
sevinme;-0,22727;-1
sevinmek;0,119315477;1
sev-in-mek;-0,389344532;-1
sevinmesi;-0,29167;-1
sevir;0,140647439;1
seviş;0,255787439;1
sevişme;-0,25;-1
sevişmek;0,086714833;1
sevişmezlik;-0,321182773;-1
seviye;-0,001144754;-1
seviye başlı;0,786517439;1
seviyeli;0,302146987;1
seviyesi;-0,01406;-1
seviyesi iyi;-0,25;-1
seviyesiz;-0,279871145;-1
sevk;0,223720199;1
sevk etmek;-0,226472932;-1
sevketmek;-0,112512806;-1
sevkıtabii;-0,102546543;-1
sevkıtabiî;0,042282457;1
sevkıyat;-0,42579685;-1
sevkitabii;-0,102546543;-1
sevme;0,177860417;1
sevmek;0,268707933;1
sevmemek;-0,251744571;-1
sevmeye başlamak;0,07035579;1
seyahat;0,096398485;1
seyahatname;0,127427439;1
seyelan;-0,043984716;-1
seyf;0,129228124;1
seyir;0,126097898;1
seyir grafiği;0,661517439;1
seyirci;0,081937439;1
seyirlik;0,109650224;1
seyis;0,125196843;1
seyit;0,145347439;1
seylâp;-0,140793011;-1
seyran;0,099119404;1
seyran etmek;0,140400309;1
seyrana çıkmak;-0,125;-1
seyreden;-0,163766098;-1
seyrek;-0,087407586;-1
seyrek olarak;-0,01801227;-1
seyrekleşmek;0,143698961;1
seyrekleşmiş;-0,017595234;-1
seyrekleştirme;-0,16667;-1
seyrekleştirmek;0,054138572;1
seyrekliği;-0,375;-1
seyreklik;-0,25568;-1
seyrel;0,039587439;1
seyrelmek;0,143658877;1
seyreltik;0,070398887;1
seyreltilmemis;-0,25;-1
seyreltilmiş;-0,29167;-1
seyreltme;-0,16667;-1
seyreltmek;-0,055496158;-1
seyret;-0,04644;-1
seyretmek;0,093295957;1
seyrüsefer;-0,2984015;-1
seyyâd;-0,022991057;-1
seyyah;0,079474996;1
seyyal;0,248834319;1
seyyanen;0,140147439;1
seyyar;-0,052575275;-1
seyyare;-0,039055852;-1
seyyiat;0,097287439;1
seyyie;0,097287439;1
sez;0,237837439;1
sezaryen;-0,22695;-1
sezdirme;-0,154537172;-1
sezdirmeden;0,059228367;1
sezdirmek;-0,213664542;-1
sezdirmemek;0,127797463;1
sezgi;0,042058115;1
sezgilere;0,286517439;1
sezgili;0,140687439;1
sezgin;0,224832624;1
sezgisel;0,140687439;1
sezgisizlik;-0,125567012;-1
sezi;0,345507439;1
sezilebilirlik;0,286517439;1
sezin;0,321727439;1
sezinç;-0,039497875;-1
sezinle;0,607947439;1
sezinlemek;0,226746619;1
sezinlenen şey;0,203187439;1
sezinmek;0,254639049;1
seziş;0,112124336;1
sezişli;-0,216700402;-1
sezmek;0,214009661;1
sezon;-0,017918815;-1
sezonluk bilet;0,536517439;1
sfenion;0,161517439;1
sfenks;0,127217439;1
sfenks güvesi;0,161517439;1
sfero;0,161517439;1
sferosit;-0,125;-1
sga bebek;-0,375;-1
shaggy saçlı;0,161517439;1
shamash;-0,25;-1
shelley;0,078187439;1
shin atel;-0,625;-1
shintoist;-0,125;-1
shirtdress;0,286517439;1
shlock;-0,875;-1
shnook;-0,25;-1
shoed;-0,5;-1
sıcacık;0,262939041;1
sıcak;-0,002805051;-1
sıcak bir konu;0,286517439;1
sıcak bölge;-0,125;-1
sıcak caz;0,161517439;1
sıcak çarpması;-0,375;-1
sıcak haddeci;0,045906593;1
sıcak hava;0,078187439;1
sıcak kanlı;-0,125;-1
sıcak nokta;0,081967439;1
sıcak oturacak;-0,16667;-1
sıcak pantolon;0,203187439;1
sıcak patates;-0,625;-1
sıcak sos;-0,25;-1
sıcak stok;0,286517439;1
sıcak su;-0,875;-1
sıcak şeyler;0,453187439;1
sıcak tel;-0,375;-1
sıcak temperli;-0,375;-1
sıcakça;-0,147931995;-1
sıcakkanlı;0,211187439;1
sıcaklığı;0,122067439;1
sıcaklığını;0,328187439;1
sıcaklık;-0,027848532;-1
sıcaklık ölçme aracı;0,413917439;1
sıcaklıkölçer;0,413917439;1
sıcakölçer;0,413917439;1
sıç;0,326947439;1
sıçan;-0,105304438;-1
sıçan otu;-0,074689746;-1
sıçan tifüs;-0,125;-1
sıçankulağı;-0,08333;-1
sıçanotu;-0,226586381;-1
sıçra;-0,2163;-1
sıçrama;0,066587439;1
sıçramak;-0,08697638;-1
sıçramış;-0,249420411;-1
sıçratmak;-0,06818;-1
sıçrayan;-0,125;-1
sıçrayıp;0,155837439;1
sıd;0,411517439;1
sıdk;-0,22207;-1
sıfat;0,128325841;1
sıfat-fiil;0,373297439;1
sıfır;-0,251202431;-1
sıfır tolerans;0,286517439;1
sıfırcı;-0,01403;-1
sıfırla;-0,0083;-1
sığ;-0,159342798;-1
sığa;0,128657439;1
sığdırmak;0,204437873;1
sığın;-0,16375985;-1
sığınak;-0,070304999;-1
sığınan;-0,351498704;-1
sığınık;-0,379189893;-1
sığınma;-0,290063388;-1
sığınmacı;-0,39473208;-1
sığınmak;-0,05943698;-1
sığıntı;-0,1074762;-1
sığır;0,047800254;1
sığır çay;-0,25;-1
sığır eti yan;-0,25;-1
sığır kızartma;0,536517439;1
sığır tenyası;0,182347439;1
sığır vebası;-0,375;-1
sığırtenyası;0,182347439;1
sığış;0,185157439;1
sığla;0,272747439;1
sığlığı;-0,08333;-1
sığmak;0,072960455;1
sıhhat;0,319784694;1
sıhhati yerine gelmemek;0,132578881;1
sıhhatli;0,236274105;1
sıhhatlilik;0,661517439;1
sıhhatsiz;-0,194399529;-1
sıhhatsizlik;-0,165069836;-1
sıhhi;0,599364571;1
sıhhi durumu;-0,25;-1
sıhhi kodu;0,411517439;1
sıhhi tesisatçı;0,081969556;1
sıhhiye;0,096097439;1
sıhhiye arabası;-0,227710048;-1
sıhrî;0,369847439;1
sıhriyet;0,369847439;1
sık;-0,047783342;-1
sık arıza;0,161517439;1
sık sık;-0,011622759;-1
sıkacak;0,119847439;1
sıkaç;-0,41636351;-1
sıkan;-0,16667;-1
sıkça;0,091167439;1
sıkı;-0,055632381;-1
sıkı denetim;-0,25358;-1
sıkı fıkı;0,411517439;1
sıkı görüşlü;0,661517439;1
sıkı para;0,161517439;1
sıkı sıkıya;-0,01818;-1
sıkı sonu;-0,125;-1
sıkıca;0,439927439;1
sıkıcı;-0,127134703;-1
sıkıcı bulmak;0,088180998;1
sıkıcı öğütler;0,161517439;1
sıkıcılık;-0,26667;-1
sıkıdenetim;-0,25358;-1
sıkıdüzen;0,071695454;1
sıkıdüzenden yoksun;-0,55682;-1
sıkıl;-0,00641;-1
sıkıla;-0,18938;-1
sıkılabilir;0,661517439;1
sıkılamak;0,164710704;1
sıkılaşmak;0,081122194;1
sıkıldım;0,078187439;1
sıkılgan;-0,061616342;-1
sıkılganlık;-0,102025367;-1
sıkılık;0,172029993;1
sıkılır;0,161517439;1
sıkılma;-0,172541894;-1
sıkılmadan;0,286347736;1
sıkılmak;0,038356573;1
sıkılmaya;-0,2521;-1
sıkılmaz;-0,016478047;-1
sıkılmazlık;-0,325049996;-1
sıkılmış;-0,32759954;-1
sıkın;-0,3403;-1
sıkıntı;-0,184289563;-1
sıkıntı çekmiş;-0,315764946;-1
sıkıntı değer;-0,375;-1
sıkıntı oyun;-0,5;-1
sıkıntıda;-0,222188945;-1
sıkıntılı;-0,471294412;-1
sıkıntısız;-0,004254732;-1
sıkıntıyla;-0,052661523;-1
sıkış;-0,24397335;-1
sıkışabilen;0,661517439;1
sıkışan;-0,125;-1
sıkışık;-0,09184543;-1
sıkışıklık;-0,050587106;-1
sıkışma;0,09658571;1
sıkışmak;-0,069605869;-1
sıkışmış;-0,045568346;-1
sıkıştırılamaz;-0,625;-1
sıkıştırılmış;0,056676939;1
sıkıştırma;-0,092606746;-1
sıkıştırmak;0,134495152;1
sıkıştırmasını;-0,02273;-1
sıkıt;0,277347439;1
sıkıyönetim;-0,121425876;-1
sıkkın;-0,104862031;-1
sıklaştırma;0,093097439;1
sıklaştırmak;-0,031966331;-1
sıklet;0,072674756;1
sıklıkla;-0,175493618;-1
sıkma;-0,2521;-1
sıkmaç;-0,41636351;-1
sıkmak;-0,013256556;-1
sıksayı;0,174408264;1
sıla;0,475761417;1
sıla özlemi;-0,374993007;-1
sıla sıygası;0,450597439;1
sımsıcak;0,775097439;1
sımsıkı;-0,01818;-1
sın;0,052230079;1
sına;0,149407439;1
sınai;0,268377972;1
sınaî;0,173009471;1
sınama;0,072500146;1
sınamak;0,088004206;1
sınav;0,090815429;1
sınav yapmak;0,080552348;1
sınavlarda;-0,143299315;-1
sındırmak;0,073253259;1
sıngın;0,050407439;1
sınıf;-0,019007108;-1
sınıf bilinçli;0,411517439;1
sınıf bivalvia;0,161517439;1
sınıf duygu;0,161517439;1
sınıf hirudinea;0,161517439;1
sınıf nuda;-0,125;-1
sınıf proje;-0,25;-1
sınıf sporozoa;0,661517439;1
sınıfla;0,074587439;1
sınıflama;0,203176047;1
sınıflamak;0,120079733;1
sınıflandıran;0,037783206;1
sınıflandırma;-0,121397033;-1
sınıkbilim;0,090837439;1
sınıkçı;-0,25;-1
sınır;-0,144820028;-1
sınır boyu;-0,14423;-1
sınır içi;0,126912517;1
sınır koyan;-0,25;-1
sınır koymamak;-0,092337182;-1
sınır terrier;-0,125;-1
sınırda;0,536517439;1
sınırda zeka;0,161517439;1
sınırdışı;0,049777439;1
sınırdışı etmek;-0,241993286;-1
sınırı;-0,06803;-1
sınırla;-0,10992;-1
sınırlama;-0,06242858;-1
sınırlamak;0,04159565;1
sınırlamasız;-0,266462042;-1
sınırlamaz;-0,75;-1
sınırlanabilen;-0,14083418;-1
sınırlandırıcı;-0,06168;-1
sınırlandırır;0,286517439;1
sınırlandırmak;0,275157439;1
sınırlanmak;0,126786435;1
sınırlanmış;-0,001222607;-1
sınırlı;-0,027436228;-1
sınırlı savaş;-0,125;-1
sınırlılık;0,161517439;1
sınırsız;-0,069738343;-1
sınırsız bırakmak;-0,038715195;-1
sınırsızlığı;-0,75;-1
sınırsızlığıdır;-0,75;-1
sınmak;-0,046023238;-1
sıpsıcak;0,775097439;1
sır;-0,026040113;-1
sır küpü;-0,163541013;-1
sır olmak;-0,126358846;-1
sır tutabilen;0,161517439;1
sır tutan;0,181328787;1
sır vermek;-0,071855296;-1
sır vermeme;0,071544721;1
sır vermemek;0,269289354;1
sır vermez;-0,008399035;-1
sıra;-0,085489702;-1
sıra dışılık;0,161517439;1
sıra silsile;-0,021680374;-1
sıradağ;-0,037164859;-1
sıradan;-0,041937418;-1
sıradan şarap;-0,25;-1
sıradanlık;0,090598969;1
sıradışı;-0,003189;-1
sıradışı kişi;-0,125;-1
sırala;0,098237439;1
sıralaç;-0,041410629;-1
sıralama;0,055902959;1
sıralamak;0,110206721;1
sıralaması;0,661517439;1
sıralanmamış;-0,70833;-1
sıralanmış;-0,25;-1
sıralı;0,42632011;1
sırasında;0,279369301;1
sırasız;-0,373776474;-1
sırat;0,408077439;1
sırayla;0,161487948;1
sırça;0,107017669;1
sırça otu;0,161517439;1
sırdaş;0,154456692;1
sırdaşlık;-0,132756218;-1
sırf;-0,064746344;-1
sırık;0,044905394;1
sırık gibi;0,119847439;1
sırıkla;0,786557439;1
sırılsıklam;-0,061668999;-1
sırım;-0,008568635;-1
sırım gibi;-0,134039236;-1
sırımak;-0,26;-1
sırıt;-0,16179;-1
sırıtarak;0,286517439;1
sırıtmak;0,161959402;1
sırla;0,100787439;1
sırlanca;-0,125;-1
sırlı;-0,045146864;-1
sırlıtaş;-0,070567656;-1
sırma;0,118147439;1
sırmalılık;0,161517439;1
sırnaşan;-0,786865822;-1
sırnaşık;0,155011961;1
sırnaşıklık;-0,029679113;-1
sırnaşmak;-0,013845213;-1
sırrına varmak;0,198133694;1
sırrolmak;-0,126363029;-1
sırsıklam;-0,050993099;-1
sırsız;-0,625;-1
sırt;-0,112149266;-1
sırtçı;-0,625;-1
sırtçılık;-0,04167;-1
sırtı yere gelmek;0,071716834;1
sırtı yere gelmemek;-0,191352266;-1
sırtıkara;0,244507814;1
sırtla;0,215247439;1
sırtlan;-0,250978263;-1
sırtlanmak;0,193609946;1
sırtüstü;-0,195465604;-1
sıska;0,149586324;1
sıska daldırma;-0,25;-1
sıskalaştırılmış;-0,07809685;-1
sıskalaştırmak;0,156682789;1
sıskalık;-0,249054592;-1
sıtma;-0,090635202;-1
sıtmalı;-0,41667;-1
sıva;0,062027439;1
sıvadibi;0,161517439;1
sıvama;-0,128266788;-1
sıvamak;-0,026835475;-1
sıvanmak;0,341336039;1
sıvat;0,048497439;1
